Date,Open,High,Low,Close,Volume
15/03/2018 16:00:00,2754.27,2763.03,2741.47,2747.33,0
16/03/2018 16:00:00,2750.57,2761.85,2749.97,2752.01,0
19/03/2018 16:00:00,2741.38,2741.38,2694.59,2712.92,0
20/03/2018 16:00:00,2715.05,2724.22,2710.05,2716.94,0
21/03/2018 16:00:00,2714.99,2739.14,2709.79,2711.93,0
22/03/2018 16:00:00,2691.36,2695.68,2641.59,2643.69,0
23/03/2018 16:00:00,2646.71,2657.67,2585.89,2588.26,0
26/03/2018 16:00:00,2619.35,2661.36,2601.81,2658.55,0
27/03/2018 16:00:00,2667.57,2674.78,2596.12,2612.62,0
28/03/2018 16:00:00,2611.3,2632.65,2593.06,2605,0
29/03/2018 16:00:00,2614.41,2659.07,2609.72,2640.87,0
02/04/2018 16:00:00,2633.45,2638.3,2553.8,2581.88,0
03/04/2018 16:00:00,2592.17,2619.14,2575.49,2614.45,0
04/04/2018 16:00:00,2584.04,2649.86,2573.61,2644.69,0
05/04/2018 16:00:00,2657.36,2672.08,2649.58,2662.84,0
06/04/2018 16:00:00,2645.82,2656.88,2586.27,2604.47,0
09/04/2018 16:00:00,2617.18,2653.55,2610.79,2613.16,0
10/04/2018 16:00:00,2638.41,2665.45,2635.78,2656.87,0
11/04/2018 16:00:00,2643.89,2661.43,2639.25,2642.19,0
12/04/2018 16:00:00,2653.83,2674.72,2653.83,2663.99,0
13/04/2018 16:00:00,2676.9,2680.26,2645.05,2656.3,0
16/04/2018 16:00:00,2670.1,2686.49,2665.16,2677.84,0
17/04/2018 16:00:00,2692.74,2713.34,2692.05,2706.39,0
18/04/2018 16:00:00,2710.11,2717.49,2703.63,2708.64,0
19/04/2018 16:00:00,2701.16,2702.84,2681.9,2693.13,0
20/04/2018 16:00:00,2692.56,2693.94,2660.61,2670.14,0
23/04/2018 16:00:00,2675.4,2682.86,2657.99,2670.29,0
24/04/2018 16:00:00,2680.8,2683.55,2617.32,2634.56,0
25/04/2018 16:00:00,2634.92,2645.3,2612.67,2639.4,0
26/04/2018 16:00:00,2651.65,2676.48,2647.16,2666.94,0
27/04/2018 16:00:00,2675.47,2677.35,2659.01,2669.91,0
30/04/2018 16:00:00,2675.05,2682.92,2648.04,2648.05,0
01/05/2018 16:00:00,2643.64,2655.27,2625.41,2654.8,0
02/05/2018 16:00:00,2654.24,2660.87,2631.7,2635.67,0
03/05/2018 16:00:00,2628.08,2637.14,2594.62,2629.73,0
04/05/2018 16:00:00,2621.45,2670.93,2615.32,2663.42,0
07/05/2018 16:00:00,2669.36,2683.35,2664.7,2672.63,0
08/05/2018 16:00:00,2670.26,2676.34,2655.2,2671.92,0
09/05/2018 16:00:00,2678.12,2701.27,2674.14,2697.79,0
10/05/2018 16:00:00,2705.02,2726.11,2704.54,2723.07,0
11/05/2018 16:00:00,2722.7,2732.86,2717.45,2727.72,0
14/05/2018 16:00:00,2733.37,2742.1,2725.47,2730.13,0
15/05/2018 16:00:00,2718.59,2718.59,2701.91,2711.45,0
16/05/2018 16:00:00,2712.62,2727.76,2712.17,2722.46,0
17/05/2018 16:00:00,2719.71,2731.96,2711.36,2720.13,0
18/05/2018 16:00:00,2717.35,2719.5,2709.18,2712.97,0
